number,values_0,values_1,datetime_start,datetime_complete,duration,params_layer_0,params_layer_1,params_layer_10,params_layer_11,params_layer_12,params_layer_13,params_layer_14,params_layer_15,params_layer_16,params_layer_17,params_layer_18,params_layer_19,params_layer_2,params_layer_20,params_layer_21,params_layer_22,params_layer_23,params_layer_24,params_layer_25,params_layer_3,params_layer_4,params_layer_5,params_layer_6,params_layer_7,params_layer_8,params_layer_9,system_attrs_nsga2:generation,state
0,0.44592710615415254,16.400390625,2024-08-06 23:54:15.248204,2024-08-07 00:42:47.028726,0 days 00:48:31.780522,4,4,4,8,4,4,8,8,4,4,8,4,8,4,4,8,4,4,8,8,8,8,4,4,8,8,0,COMPLETE
